Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2022,12,2022-11-27,6,0,WAS,L,13,0,15,25,60.0,165.0,1,6.6,5.6,76.2,1,29,167.0,0,5.8,55,332.0,6.04,3,2,1,1,3,122.0,6,10,2,18,4,10,0,1,2,20.0,0,1,1,26:51,19,atl
2022,13,2022-12-04,6,1,PIT,L,16,0,13,24,54.2,160.0,1,6.7,5.63,71.5,1,28,146.0,0,5.2,53,306.0,5.77,3,3,1,1,3,137.0,9,8,1,18,3,10,1,1,6,48.0,0,1,1,27:05,19,atl
2022,15,2022-12-18,6,0,NOR,L,18,0,13,26,50.0,89.0,0,3.4,3.42,58.0,4,39,231.0,2,5.9,69,320.0,4.64,1,1,1,1,5,208.0,6,13,2,21,9,16,0,1,3,30.0,1,0,1,30:56,21,atl
2022,16,2022-12-24,5,0,BAL,L,9,0,22,33,66.7,212.0,0,6.4,6.42,84.4,2,33,115.0,0,3.5,68,327.0,4.81,3,3,0,0,3,112.0,11,5,1,17,5,14,1,4,5,48.0,1,0,1,32:44,17,atl
2022,17,2023-01-01,6,1,ARI,W,20,0,19,26,73.1,166.0,0,6.4,6.38,89.6,1,34,132.0,2,3.9,61,298.0,4.89,2,2,2,2,3,148.0,9,10,1,20,5,11,1,2,5,70.0,1,0,1,32:24,19,atl
2022,18,2023-01-08,6,1,TAM,W,30,0,19,30,63.3,208.0,2,6.9,8.27,106.0,2,35,174.0,1,5.0,67,382.0,5.7,3,3,3,3,3,154.0,11,10,1,22,6,15,3,3,2,18.0,1,0,1,34:49,17,atl
2023,1,2023-09-10,6,1,CAR,W,24,0,15,18,83.3,91.0,1,5.1,6.17,106.2,4,26,130.0,2,5.0,48,221.0,4.6,1,1,3,3,7,337.0,6,7,0,13,2,10,0,0,6,43.0,0,0,0,25:19,10,atl
2023,2,2023-09-17,6,1,GNB,W,25,0,19,32,59.4,235.0,1,7.3,6.56,79.6,1,45,211.0,1,4.7,78,446.0,5.72,4,4,2,1,1,45.0,10,15,2,27,6,15,3,4,6,110.0,0,1,1,36:15,24,atl
2023,3,2023-09-24,6,0,DET,L,6,0,21,38,55.3,139.0,0,3.7,3.66,63.4,7,20,44.0,0,2.2,65,183.0,2.82,3,2,0,0,6,295.0,9,3,4,16,4,14,0,1,4,24.0,1,0,1,27:03,20,atl
2023,4,2023-10-01,6,0,JAX,L,7,0,19,31,61.3,160.0,1,5.2,2.9,58.5,4,22,127.0,0,5.8,57,287.0,5.04,0,0,1,1,5,271.0,11,6,0,17,6,12,0,1,3,50.0,1,2,3,27:09,23,atl
2023,5,2023-10-08,6,1,HOU,W,21,0,29,38,76.3,351.0,1,9.2,9.76,112.9,0,36,96.0,1,2.7,74,447.0,6.04,2,2,1,1,5,200.0,18,8,0,26,7,14,0,0,7,55.0,2,0,2,35:32,19,atl
2023,6,2023-10-15,6,1,WAS,L,16,0,28,47,59.6,296.0,2,6.3,4.28,65.6,3,29,106.0,0,3.7,79,402.0,5.09,1,1,1,1,3,140.0,18,5,2,25,5,15,1,3,4,31.0,0,3,3,36:23,24,atl
2023,7,2023-10-22,6,0,TAM,W,16,0,19,25,76.0,245.0,0,9.8,9.8,106.2,1,38,156.0,1,4.1,64,401.0,6.27,3,3,1,1,3,134.0,9,10,1,20,7,13,0,0,9,60.0,3,0,3,29:59,13,atl
2023,8,2023-10-29,6,0,TEN,L,23,0,20,34,58.8,202.0,1,5.9,6.53,85.7,6,26,140.0,1,5.4,66,342.0,5.18,3,3,2,2,6,305.0,12,4,1,17,4,15,1,2,3,15.0,1,0,1,27:01,28,atl
2023,9,2023-11-05,6,1,MIN,L,28,0,21,38,55.3,260.0,1,6.8,6.18,74.5,1,28,110.0,1,3.9,67,370.0,5.52,4,4,2,2,4,175.0,12,6,0,18,10,18,0,0,8,62.0,1,1,2,28:28,31,atl
2023,10,2023-11-12,6,0,ARI,L,23,0,12,21,57.1,70.0,1,3.3,4.29,79.5,3,41,184.0,2,4.5,65,254.0,3.91,1,1,2,2,4,203.0,5,11,4,20,7,14,1,2,4,43.0,0,0,0,31:42,25,atl
2023,12,2023-11-26,6,1,NOR,W,24,0,13,21,61.9,168.0,1,8.0,4.67,63.3,0,41,228.0,1,5.6,62,396.0,6.39,1,1,3,3,2,91.0,9,15,1,25,4,8,0,1,5,35.0,0,2,2,28:26,15,atl
2023,13,2023-12-03,6,0,NYJ,W,13,0,12,27,44.4,104.0,1,3.9,4.59,67.5,3,34,90.0,0,2.6,64,194.0,3.03,2,2,1,1,9,433.0,9,3,3,15,4,14,0,0,6,55.0,0,0,0,29:34,8,atl
2023,14,2023-12-10,6,1,TAM,L,25,0,26,40,65.0,338.0,1,8.5,7.83,89.4,3,26,96.0,2,3.7,69,434.0,6.29,3,1,2,2,4,180.0,15,6,2,23,5,13,1,1,2,10.0,0,1,1,28:20,29,atl
2023,15,2023-12-17,6,0,CAR,L,7,0,12,20,60.0,152.0,1,7.6,6.35,79.6,0,31,52.0,0,1.7,51,204.0,4.0,0,0,1,1,5,198.0,8,3,1,12,6,13,0,1,4,25.0,1,1,2,26:04,9,atl
