Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2023,2,2023-09-14,3,0,PHI,L,28,0,31,44,70.5,346.0,4,7.9,9.68,123.9,2,9,28.0,0,3.1,55,374.0,6.8,0,0,4,4,3,157.0,19,0,0,19,6,10,1,1,2,15.0,4,0,4,20:32,34,min
2023,3,2023-09-24,6,1,LAC,L,24,0,32,50,64.0,345.0,3,6.9,7.2,95.8,4,24,130.0,0,5.4,78,475.0,6.09,1,1,3,3,3,145.0,15,7,7,29,4,14,2,3,6,45.0,1,1,2,33:13,28,min
2023,4,2023-10-01,6,0,CAR,W,21,0,12,19,63.2,130.0,2,6.8,4.21,78.7,2,23,135.0,0,5.9,44,265.0,6.02,0,0,3,3,4,216.0,9,4,1,14,1,8,1,2,7,37.0,0,2,2,21:31,13,min
2023,5,2023-10-08,6,1,KAN,L,20,0,29,47,61.7,259.0,2,5.5,6.36,90.6,3,18,70.0,0,3.9,68,329.0,4.84,2,2,2,2,1,54.0,15,4,5,24,6,14,4,5,4,51.0,1,0,1,28:01,27,min
2023,6,2023-10-15,6,0,CHI,W,19,0,21,31,67.7,174.0,1,5.6,6.26,92.7,2,22,46.0,0,2.1,55,220.0,4.0,3,2,2,1,5,249.0,8,3,1,12,2,13,1,2,5,63.0,1,0,1,24:49,13,min
2023,7,2023-10-23,0,1,SFO,W,22,0,35,45,77.8,378.0,2,8.4,8.29,107.2,0,21,74.0,0,3.5,66,452.0,6.85,4,3,2,1,1,42.0,18,3,3,24,8,13,0,0,5,35.0,0,1,1,34:56,17,min
2023,8,2023-10-29,6,0,GNB,W,24,0,26,35,74.3,284.0,2,8.1,9.26,116.8,3,31,62.0,1,2.0,69,346.0,5.01,3,1,3,3,2,87.0,14,6,4,24,10,18,1,1,7,35.0,1,0,1,36:22,10,min
2023,9,2023-11-05,6,0,ATL,W,31,0,25,36,69.4,217.0,2,6.0,7.14,103.6,4,33,146.0,1,4.4,73,363.0,4.97,3,3,2,2,3,133.0,13,8,2,23,7,16,1,1,1,4.0,2,0,2,31:32,28,min
2023,10,2023-11-12,6,1,NOR,W,27,0,23,34,67.6,263.0,1,7.7,8.32,100.5,1,33,125.0,2,3.8,68,388.0,5.71,3,2,3,3,6,258.0,12,8,3,23,6,15,0,0,5,35.0,0,0,0,33:06,19,min
2023,11,2023-11-19,6,0,DEN,L,20,0,20,32,62.5,210.0,1,6.6,5.78,78.9,2,36,175.0,1,4.9,70,385.0,5.5,2,2,2,2,2,95.0,9,9,1,19,6,15,3,4,6,55.0,2,1,3,34:58,21,min
2023,12,2023-11-27,0,1,CHI,L,10,0,22,32,68.8,169.0,1,5.3,0.28,52.2,2,17,73.0,0,4.3,51,242.0,4.75,1,1,1,1,3,116.0,8,3,4,15,2,9,0,2,4,24.0,0,4,4,24:10,12,min
2023,14,2023-12-10,6,0,LVR,W,3,0,19,36,52.8,99.0,0,2.8,2.75,58.6,5,30,132.0,0,4.4,71,231.0,3.25,2,1,0,0,9,397.0,9,6,1,16,8,20,1,1,5,36.0,0,0,0,32:11,0,min
2023,15,2023-12-16,5,0,CIN,L,24,1,26,34,76.5,281.0,2,8.3,6.79,95.3,3,30,143.0,1,4.8,67,424.0,6.33,1,1,3,3,3,152.0,16,8,0,24,5,12,0,1,4,22.0,0,2,2,33:41,27,min
2023,16,2023-12-24,6,1,DET,L,24,0,22,36,61.1,373.0,2,10.4,6.47,75.1,4,11,17.0,1,1.5,51,390.0,7.65,1,1,3,3,2,100.0,15,1,3,19,3,9,0,1,8,64.0,0,4,4,21:38,30,min
2023,17,2023-12-31,6,1,GNB,L,10,0,18,32,56.3,144.0,1,4.5,3.72,65.1,4,16,67.0,0,4.2,52,211.0,4.06,1,1,1,1,4,218.0,10,1,2,13,3,10,0,2,6,27.0,1,1,2,22:28,33,min
2023,18,2024-01-07,6,0,DET,L,20,0,30,44,68.2,359.0,2,8.2,7.02,89.1,4,22,89.0,0,4.0,70,448.0,6.4,2,2,2,2,4,224.0,15,6,3,24,2,13,2,3,8,77.0,0,2,2,34:59,30,min
2024,1,2024-09-08,6,0,NYG,W,28,0,19,24,79.2,201.0,2,8.4,8.17,112.0,1,26,111.0,1,4.3,51,312.0,6.12,0,0,4,4,4,168.0,8,7,2,17,3,10,1,1,7,63.0,1,1,2,27:34,6,min
2024,2,2024-09-15,6,1,SFO,W,23,0,17,26,65.4,257.0,2,9.9,9.69,107.4,4,24,146.0,0,6.1,54,403.0,7.46,3,3,2,2,3,151.0,9,8,0,17,7,12,0,0,7,53.0,1,1,2,25:12,17,min
2024,3,2024-09-22,6,1,HOU,W,34,0,17,28,60.7,156.0,4,5.6,8.43,115.5,4,28,118.0,0,4.2,60,274.0,4.57,2,2,4,4,4,193.0,12,5,2,19,6,13,1,1,5,30.0,0,0,0,29:18,7,min
2024,4,2024-09-29,6,0,GNB,W,31,0,20,28,71.4,254.0,3,9.1,9.61,120.2,2,34,120.0,1,3.5,64,374.0,5.84,1,1,4,4,5,225.0,11,8,3,22,4,11,0,1,7,55.0,2,1,3,32:15,29,min
2024,5,2024-10-06,6,1,NYJ,W,23,0,15,32,46.9,171.0,0,5.3,3.94,50.4,4,30,82.0,1,2.7,66,253.0,3.83,3,3,2,2,4,185.0,8,4,5,17,4,13,0,1,11,80.0,1,1,2,30:37,17,min
