Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2018,17,2018-12-30,6,1,DAL,L,35,0,24,41,58.5,298.0,2,7.3,7.15,87.2,1,25,143.0,2,5.7,67,441.0,6.58,2,2,3,3,2,94.0,12,8,0,20,7,15,2,3,11,78.0,1,1,2,29:08,36,nyg
2019,1,2019-09-08,6,0,DAL,L,17,0,33,48,68.8,319.0,1,6.6,7.06,94.0,1,17,151.0,1,8.9,66,470.0,7.12,1,1,2,2,4,166.0,16,8,1,25,2,11,1,3,8,70.0,2,0,2,27:42,35,nyg
2019,2,2019-09-15,6,1,BUF,L,14,0,26,45,57.8,241.0,1,5.4,3.8,61.4,1,20,129.0,1,6.5,66,370.0,5.61,1,0,2,2,5,242.0,14,7,0,21,3,12,1,2,7,40.0,0,2,2,27:22,28,nyg
2019,3,2019-09-22,6,0,TAM,W,32,0,23,36,63.9,312.0,2,8.7,9.78,110.0,5,19,72.0,2,3.8,60,384.0,6.4,1,1,3,3,5,244.0,11,5,1,17,6,13,1,1,6,59.0,2,0,2,26:48,31,nyg
2019,4,2019-09-29,6,1,WAS,W,24,0,23,31,74.2,225.0,1,7.3,5.0,78.0,0,37,164.0,1,4.4,68,389.0,5.72,1,1,3,3,3,165.0,13,7,4,24,8,13,1,1,5,45.0,2,2,4,36:09,3,nyg
2019,5,2019-10-06,6,1,MIN,L,10,0,21,38,55.3,147.0,1,3.9,3.21,62.1,4,20,64.0,0,3.2,62,211.0,3.4,1,1,1,1,3,134.0,8,5,5,18,8,16,0,3,5,45.0,0,1,1,27:20,28,nyg
2019,6,2019-10-10,3,0,NWE,L,14,0,15,31,48.4,161.0,1,5.2,1.48,35.2,1,16,52.0,0,3.3,48,213.0,4.44,0,0,2,2,6,196.0,6,3,1,10,2,10,0,1,5,40.0,1,3,4,20:24,35,nyg
2019,7,2019-10-20,6,1,ARI,L,21,0,22,35,62.9,156.0,1,4.5,3.74,70.7,8,22,107.0,1,4.9,65,263.0,4.05,1,0,3,3,3,112.0,14,5,2,21,4,12,1,3,6,75.0,2,1,3,30:01,27,nyg
2019,8,2019-10-27,6,0,DET,L,26,0,28,41,68.3,290.0,4,7.1,9.02,121.0,3,24,80.0,0,3.3,68,370.0,5.44,0,0,3,2,3,135.0,15,5,4,24,7,12,0,2,5,44.0,1,0,1,30:47,31,nyg
2019,9,2019-11-04,0,1,DAL,L,18,0,26,41,63.4,171.0,1,4.2,3.56,70.3,5,22,100.0,0,4.5,68,271.0,3.99,4,4,1,0,3,142.0,11,6,3,20,5,16,1,1,8,71.0,2,1,3,31:56,37,nyg
2019,10,2019-11-10,6,0,NYJ,L,27,0,26,40,65.0,258.0,4,6.5,8.45,116.5,6,17,23.0,0,1.4,63,281.0,4.46,0,0,2,1,6,322.0,11,1,3,15,8,18,1,2,6,62.0,2,0,2,29:16,34,nyg
