Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2022,17,2023-01-01,6,1,CAR,W,30,0,34,45,75.6,411.0,3,9.1,10.47,125.3,3,25,67.0,1,2.7,73,478.0,6.55,3,1,2,1,5,227.0,17,6,2,25,4,15,2,2,8,51.0,1,0,1,33:10,24,tam
2022,18,2023-01-08,6,0,ATL,L,17,0,22,34,64.7,136.0,2,4.0,5.18,92.3,0,20,86.0,0,4.3,54,222.0,4.11,1,1,2,2,5,253.0,8,4,0,12,6,13,0,1,3,30.0,1,0,1,25:11,30,tam
2023,1,2023-09-10,6,0,MIN,W,20,0,21,34,61.8,169.0,2,5.0,6.15,93.9,1,33,73.0,0,2.2,68,242.0,3.56,2,2,2,2,6,327.0,9,5,2,16,6,17,1,1,3,19.0,0,0,0,30:39,17,tam
2023,2,2023-09-17,6,1,CHI,W,27,0,26,34,76.5,317.0,1,9.3,9.91,114.5,0,34,120.0,1,3.5,68,437.0,6.43,3,2,3,3,4,211.0,10,8,1,19,8,15,1,1,7,54.0,0,0,0,35:56,17,tam
2023,3,2023-09-25,0,1,PHI,L,11,0,15,25,60.0,133.0,1,5.3,4.32,70.9,2,17,41.0,0,2.4,44,174.0,3.95,1,1,0,0,4,230.0,10,1,1,12,5,10,0,0,4,20.0,1,1,2,21:05,25,tam
2023,4,2023-10-01,6,0,NOR,W,26,0,25,33,75.8,239.0,3,7.2,7.7,113.1,1,33,114.0,0,3.5,67,353.0,5.27,2,2,2,2,4,190.0,13,6,2,21,8,15,0,0,11,91.0,0,1,1,31:11,9,tam
2023,6,2023-10-15,6,1,DET,L,6,0,19,37,51.4,205.0,0,5.5,4.32,56.7,1,16,46.0,0,2.9,54,251.0,4.65,2,2,0,0,6,325.0,12,0,1,13,2,12,1,2,5,33.0,0,1,1,23:30,20,tam
2023,7,2023-10-22,6,1,ATL,L,13,0,27,42,64.3,256.0,1,6.1,5.5,79.1,3,20,73.0,0,3.7,65,329.0,5.06,2,2,1,1,3,144.0,13,2,6,21,6,12,0,1,9,66.0,1,1,2,30:01,16,tam
2023,8,2023-10-26,3,0,BUF,L,18,0,25,42,59.5,224.0,2,5.3,6.29,89.8,3,17,78.0,0,4.6,62,302.0,4.87,2,1,1,1,6,305.0,10,3,4,17,4,15,1,1,11,74.0,0,0,0,28:03,24,tam
2023,9,2023-11-05,6,0,HOU,L,37,0,21,30,70.0,251.0,2,8.4,9.7,117.5,2,31,81.0,2,2.6,63,332.0,5.27,3,3,4,4,4,202.0,10,8,3,21,3,13,2,2,9,90.0,1,0,1,31:20,39,tam
